시군코드,시도,시군,시도별_가축더위지수,읍면동_총거주자수,가축분뇨발생량_합계_면적비,가축사육종사자수,분뇨처리업장_개수,분뇨처리_정화,환경오염지수
36480,전라남도,신안군,0.751213733988493,0.10558355104596417,0.08841802890040396,0.6770404850306606,0.0,0.6341321911889684,7666.376260226833
36020,전라남도,여수시,0.751213733988493,0.635371616597423,0.06915043685829456,0.6468266664374327,0.0,0.4141069762167891,5994.599321371487
36440,전라남도,영광군,0.751213733988493,0.29869741562860375,0.39806358753524534,0.8052857714069923,0.6666666666666667,0.7851695051318272,34534.415814139655
36410,전라남도,영암군,0.751213733988493,0.21981439839932682,0.25716975825309096,0.8418915983986373,0.33333333333333337,0.0,22308.987118154637
36460,전라남도,완도군,0.751213733988493,0.27143224961226187,0.03193017762952352,0.7332335656620569,0.0,0.0,2764.928157436299
36450,전라남도,장성군,0.751213733988493,0.23168298232245288,0.10114730231177872,0.7726881669574422,0.33333333333333337,0.0,8770.926205504644
36380,전라남도,장흥군,0.751213733988493,0.20950096808839103,0.17783059399622222,0.8623874681788942,0.0,0.0,15424.687492555136
36470,전라남도,진도군,0.751213733988493,0.145780204578422,0.0793608101502554,0.5628564984188232,0.5283208335737188,0.0,6880.539766638235
36430,전라남도,함평군,0.751213733988493,0.13685621472250498,0.4416692728208266,0.8590175728692093,0.33333333333333337,0.0,38317.99679605584
36370,전라남도,화순군,0.751213733988493,0.3786228445495423,0.089415759577832,0.7939295587101853,0.0,0.0,7752.962087122402
35370,전라북도,고창군,0.4968082342012323,0.3029645702890833,0.32863568666089527,0.7899305234324138,0.5283208335737188,0.0,28512.030013104573
35020,전라북도,군산시,0.4968082342012323,0.6502598432171722,0.0838278989559919,0.6688788832631494,0.0,0.0,7270.058899100439
35060,전라북도,김제시,0.4968082342012323,0.3241581671683682,0.49427475483006345,0.8577718296610289,0.8616541669070521,0.6966654553540734,42884.58378302597
35050,전라북도,남원시,0.4968082342012323,0.31953853077251315,0.24382306717924565,0.8343364119648109,0.0,0.0,21152.778718693506
35330,전라북도,무주군,0.4968082342012323,0.0889376227341585,0.04036308893521236,0.6889783449373591,0.5283208335737188,0.0,3498.5950449500324
35380,전라북도,부안군,0.4968082342012323,0.2930895761569636,0.21330537146602402,0.851698811145339,0.6666666666666667,0.0,18504.82730304796
35360,전라북도,순창군,0.4968082342012323,0.12261131559869298,0.09457457914349422,0.7347438665149326,0.8616541669070521,0.0,8202.56404010798
35310,전라북도,완주군,0.4968082342012323,0.35268943758557114,0.1266163645767356,0.875112402425312,0.6666666666666667,0.0,10982.828609124103
35030,전라북도,익산시,0.4968082342012323,0.6479858611034626,0.48866511894386816,0.8401292587663829,0.6666666666666667,0.0,42397.843797564594
35350,전라북도,임실군,0.4968082342012323,0.0981118547533355,0.16535689956235977,0.8365368218651076,0.8616541669070521,0.0,14344.33382306085
35340,전라북도,장수군,0.4968082342012323,0.055501716178433025,0.1266157012156449,0.8390611423947231,0.5283208335737188,0.0,10982.716664271482
35012,전라북도,전주시 덕진구,0.4968082342012323,0.6795690446285638,0.04203598317948103,0.5884647691314968,0.0,0.0,3643.7853817899368
35011,전라북도,전주시 완산구,0.4968082342012323,0.6970533284083209,0.00015812741934932405,0.5819307246943793,0.0,0.0,10.046869516858209
35040,전라북도,정읍시,0.4968082342012323,0.42023959585696824,0.5891477040418649,0.9730214098719242,0.33333333333333337,0.0,51116.6369980982
35320,전라북도,진안군,0.4968082342012323,0.10363313789638973,0.0968655705942613,0.6889783449373591,0.5283208335737188,0.0,8401.317457921105
39020,제주특별자치도,서귀포시,0.7232285485053964,0.543354917234927,0.11603972950238953,0.7594731031721268,0.0,0.0,10063.359913834747
39010,제주특별자치도,제주시,0.7232285485053964,0.7936080313750131,0.37420278252874656,0.913780478510509,0.33333333333333337,0.7765256472685036,32464.24688202463
34070,충청남도,계룡시,0.4825047003897964,0.1534828328489528,0.008355767414684072,0.3894284571860155,0.0,0.0,721.4027984808404
34020,충청남도,공주시,0.4825047003897964,0.4211073159699037,0.22816286967139715,0.9305802578757675,0.33333333333333337,0.6369058194737566,19794.10983546582
34310,충청남도,금산군,0.4825047003897964,0.29673560471948246,0.08033641776157283,0.6639929427664667,0.5283208335737188,0.4978299271714869,6967.232002012561
34060,충청남도,논산시,0.4825047003897964,0.41520172065016814,0.4032704747082914,0.8608657130334685,0.5283208335737188,0.7193237502847608,34988.22563279512
34080,충청남도,당진시,0.4825047003897964,0.5092698259637509,0.4683299579844248,0.8767616185472696,0.33333333333333337,0.0,40633.409173158114
34030,충청남도,보령시,0.4825047003897964,0.3684038468708666,0.5227471610096726,0.7703760715229271,0.5283208335737188,0.0,45355.200754056066
34330,충청남도,부여군,0.4825047003897964,0.3342203225460536,0.30896721919480374,0.8408368503182675,0.0,0.8400736295260467,26805.46657936794
34050,충청남도,서산시,0.4825047003897964,0.5238269732681133,0.20664727962052373,0.8016014519442376,0.33333333333333337,0.377870278694737,17927.221134580996
34340,충청남도,서천군,0.4825047003897964,0.2641150019889231,0.15651762258996904,0.7317068481740353,0.0,0.0,13577.393395917661
34040,충청남도,아산시,0.4825047003897964,0.6777602574735964,0.34143201931000217,0.8555648339012105,0.33333333333333337,0.7902735364420603,29622.520521845705
34370,충청남도,예산군,0.4825047003897964,0.4037606515627008,0.5722574655292602,0.9327980401521975,0.8616541669070521,0.0,49651.23814270576
34011,충청남도,천안시 동남구,0.4825047003897964,0.6241137295833794,0.5165072752492904,0.8473869350256007,0.0,0.8605080842708919,44813.758216660426
34012,충청남도,천안시 서북구,0.4825047003897964,0.6898062970517578,0.5299582722351317,0.7594731031721268,0.33333333333333337,0.36205719604752884,45980.942650677454
34350,충청남도,청양군,0.4825047003897964,0.14136257348403802,0.19383849574761378,0.792940423453346,0.0,0.0,16815.70296099053
34380,충청남도,태안군,0.4825047003897964,0.3530293600774641,0.05345394219815789,0.6410929468209016,0.0,0.6017089349604132,4634.593271023318
34360,충청남도,홍성군,0.4825047003897964,0.46056094498010625,1.0,0.9741187328437734,0.7739760316291208,0.9999999999999999,86766.47769984195
33360,충청북도,괴산군,0.32395525610417053,0.19277610246747878,0.14365777677779185,0.7958871740366436,0.8616541669070521,0.0,12462.813062020938
33380,충청북도,단양군,0.32395525610417053,0.13270462656268256,0.019747974450746456,0.5926578156113296,0.0,0.4354201525535922,1711.0833105482131
33320,충청북도,보은군,0.32395525610417053,0.1787932037094535,0.16908361041547865,0.8490610505061127,1.0,0.0,14669.021538859603
33340,충청북도,영동군,0.32395525610417053,0.2755712627576319,0.06060361667991214,0.7278158340887907,0.0,0.0,5256.125130861335
33330,충청북도,옥천군,0.32395525610417053,0.31507909808185763,0.10364431433077309,0.8401292587663829,0.0,0.0,8990.76246481877
33370,충청북도,음성군,0.32395525610417053,0.40005412116246,0.35183558226268125,0.8599446826774846,0.0,0.6613597421777725,30526.345715128533
33030,충청북도,제천시,0.32395525610417053,0.45031785825847903,0.05762632460599987,0.8097592904894895,0.0,0.4540671388575495,4997.814623365239
33390,충청북도,증평군,0.32395525610417053,0.2886133189008597,0.19992015691616838,0.6256425922231266,0.0,0.4603997877166848,17344.64345424176
33350,충청북도,진천군,0.32395525610417053,0.40961545632096374,0.3280105818930794,0.7697920514466101,0.5283208335737188,0.44161550584378423,28459.112824382344
33041,충청북도,청주시 상당구,0.32395525610417053,0.5442721797610153,0.1360146657348824,0.7644236288526078,0.0,0.0,11799.576752235187
